eventId,eventType,arriveTime,holdTime,endTime,src,dst,consumeKey,isShortPath
0	ARRIVE	0.13	4.26	4.39	11	6	21	true	
1	ARRIVE	0.58	49.57	50.15	6	12	28	true	
2	ARRIVE	0.76	18.33	19.09	6	11	22	true	
3	ARRIVE	1.39	12.4	13.79	11	13	29	true	
4	ARRIVE	1.54	30.02	31.56	8	1	22	true	
5	ARRIVE	1.71	17.91	19.62	12	13	24	true	
6	ARRIVE	1.91	59.54	61.45	7	1	21	true	
7	ARRIVE	2.28	63.64	65.92	6	12	26	true	
8	ARRIVE	2.62	4.01	6.63	8	5	23	true	
9	ARRIVE	2.71	48.8	51.51	13	7	29	true	
10	ARRIVE	2.99	7.09	10.08	8	13	20	true	
11	ARRIVE	3.04	38.39	41.43	6	12	25	true	
12	ARRIVE	3.15	18.51	21.66	11	13	27	true	
13	ARRIVE	3.95	7.59	11.54	5	12	25	true	
14	ARRIVE	4.03	39.03	43.06	12	11	25	true	
15	ARRIVE	4.15	33.27	37.42	1	8	20	true	
16	ARRIVE	4.29	19.81	24.1	5	13	24	true	
0	DEPART	4.39	0.0	4.39	11	6	21	true	
17	ARRIVE	4.49	3.04	7.53	13	1	21	true	
18	ARRIVE	4.73	48.81	53.54	8	11	26	true	
19	ARRIVE	4.91	44.84	49.75	8	12	29	true	
20	ARRIVE	4.92	16.36	21.28	13	6	28	true	
21	ARRIVE	5.27	4.6	9.87	1	2	28	true	
22	ARRIVE	5.81	48.32	54.13	2	8	30	true	
23	ARRIVE	5.91	17.5	23.41	2	11	22	true	
24	ARRIVE	6.36	29.69	36.05	1	11	21	true	
25	ARRIVE	6.61	24.07	30.68	12	2	27	true	
8	DEPART	6.63	0.0	6.63	8	5	23	true	
26	ARRIVE	6.63	33.49	40.12	7	1	27	true	
27	ARRIVE	6.76	12.66	19.42	11	7	28	true	
28	ARRIVE	6.84	48.78	55.62	1	12	28	true	
29	ARRIVE	6.86	25.25	32.11	5	2	20	true	
30	ARRIVE	6.93	2.45	9.38	2	6	30	true	
31	ARRIVE	6.99	10.95	17.94	11	6	20	true	
32	ARRIVE	7.17	41.36	48.53	1	5	27	true	
33	ARRIVE	7.22	16.61	23.83	7	12	20	true	
34	ARRIVE	7.25	1.25	8.5	8	11	26	true	
17	DEPART	7.53	0.0	7.53	13	1	21	true	
35	ARRIVE	7.67	5.41	13.08	13	1	26	true	
36	ARRIVE	8.29	26.07	34.36	1	2	24	true	
37	ARRIVE	8.39	7.58	15.97	12	5	29	true	
38	ARRIVE	8.48	26.87	35.35	5	6	22	true	
34	DEPART	8.5	0.0	8.5	8	11	26	true	
39	ARRIVE	8.56	9.07	17.63	7	5	23	true	
40	ARRIVE	9.02	12.25	21.27	2	6	23	true	
41	ARRIVE	9.11	14.63	23.74	11	2	24	true	
30	DEPART	9.38	0.0	9.38	2	6	30	true	
42	ARRIVE	9.43	7.83	17.26	6	8	20	true	
43	ARRIVE	9.53	21.47	31.0	1	6	23	true	
44	ARRIVE	9.61	52.5	62.11	7	8	27	true	
21	DEPART	9.87	0.0	9.87	1	2	28	true	
45	ARRIVE	9.92	45.96	55.88	13	2	27	true	
10	DEPART	10.08	0.0	10.08	8	13	20	true	
46	ARRIVE	10.38	319.15	329.53	1	7	21	true	
47	ARRIVE	10.99	29.99	40.98	11	7	26	true	
48	ARRIVE	11.27	0.46	11.73	2	12	25	true	
13	DEPART	11.54	0.0	11.54	5	12	25	true	
49	ARRIVE	11.69	15.38	27.07	12	8	30	true	
50	ARRIVE	11.72	19.21	30.93	13	1	27	true	
48	DEPART	11.73	0.0	11.73	2	12	25	true	
51	ARRIVE	12.01	4.9	16.91	1	13	30	true	
52	ARRIVE	12.27	5.85	18.12	6	12	23	true	
53	ARRIVE	12.46	48.89	61.35	11	6	20	true	
54	ARRIVE	12.5	57.96	70.46	6	11	23	true	
55	ARRIVE	12.58	13.64	26.22	12	5	26	true	
56	ARRIVE	12.7	4.93	17.63	13	6	21	true	
57	ARRIVE	12.88	38.77	51.65	7	12	24	true	
58	ARRIVE	12.94	30.82	43.76	2	11	22	true	
35	DEPART	13.08	0.0	13.08	13	1	26	true	
59	ARRIVE	13.08	1.94	15.02	5	8	23	true	
60	ARRIVE	13.09	24.22	37.31	13	11	23	true	
61	ARRIVE	13.17	11.54	24.71	8	2	26	true	
62	ARRIVE	13.2	4.9	18.1	6	11	30	true	
63	ARRIVE	13.36	29.42	42.78	5	7	25	true	
64	ARRIVE	13.55	5.12	18.67	11	12	26	true	
3	DEPART	13.79	0.0	13.79	11	13	29	true	
65	ARRIVE	14.08	3.83	17.91	5	2	29	true	
66	ARRIVE	14.09	2.45	16.54	7	12	25	true	
67	ARRIVE	14.25	24.24	38.49	12	8	29	true	
68	ARRIVE	14.26	12.46	26.72	11	13	20	true	
69	ARRIVE	14.5	13.06	27.56	8	5	26	true	
70	ARRIVE	14.59	54.45	69.04	7	11	22	true	
59	DEPART	15.02	0.0	15.02	5	8	23	true	
71	ARRIVE	15.07	6.86	21.93	11	1	24	true	
72	ARRIVE	15.31	13.06	28.37	12	7	26	true	
73	ARRIVE	15.45	30.97	46.42	8	5	29	true	
74	ARRIVE	15.61	11.51	27.12	5	13	30	true	
75	ARRIVE	15.77	20.67	36.44	6	1	26	true	
76	ARRIVE	15.85	42.28	58.13	5	11	30	true	
37	DEPART	15.97	0.0	15.97	12	5	29	true	
77	ARRIVE	16.36	28.79	45.15	6	7	30	true	
78	ARRIVE	16.37	48.4	64.77	8	2	26	true	
66	DEPART	16.54	0.0	16.54	7	12	25	true	
51	DEPART	16.91	0.0	16.91	1	13	30	true	
79	ARRIVE	16.94	57.69	74.63	11	8	20	true	
80	ARRIVE	17.0	4.0	21.0	8	5	20	true	
81	ARRIVE	17.04	5.4	22.44	8	13	27	true	
42	DEPART	17.26	0.0	17.26	6	8	20	true	
82	ARRIVE	17.32	25.81	43.13	8	13	26	true	
83	ARRIVE	17.35	7.25	24.6	8	5	22	true	
84	ARRIVE	17.41	70.85	88.26	13	8	27	true	
39	DEPART	17.63	0.0	17.63	7	5	23	true	
56	DEPART	17.63	0.0	17.63	13	6	21	true	
85	ARRIVE	17.7	37.08	54.78	8	11	20	true	
65	DEPART	17.91	0.0	17.91	5	2	29	true	
31	DEPART	17.94	0.0	17.94	11	6	20	true	
86	ARRIVE	18.02	13.26	31.28	8	12	20	true	
62	DEPART	18.1	0.0	18.1	6	11	30	true	
52	DEPART	18.12	0.0	18.12	6	12	23	true	
87	ARRIVE	18.26	35.23	53.49	1	2	25	true	
88	ARRIVE	18.29	46.07	64.36	11	5	22	true	
89	ARRIVE	18.3	22.75	41.05	1	12	20	true	
90	ARRIVE	18.37	25.73	44.1	8	12	25	true	
91	ARRIVE	18.49	30.96	49.45	6	1	25	true	
92	ARRIVE	18.66	27.61	46.27	5	6	26	true	
64	DEPART	18.67	0.0	18.67	11	12	26	true	
93	ARRIVE	19.02	19.65	38.67	8	5	22	true	
2	DEPART	19.09	0.0	19.09	6	11	22	true	
94	ARRIVE	19.21	26.07	45.28	5	6	22	true	
27	DEPART	19.42	0.0	19.42	11	7	28	true	
95	ARRIVE	19.53	9.0	28.53	8	12	24	true	
96	ARRIVE	19.55	27.67	47.22	11	12	29	true	
97	ARRIVE	19.62	25.82	45.44	6	11	20	true	
5	DEPART	19.62	0.0	19.62	12	13	24	true	
98	ARRIVE	19.83	33.54	53.37	11	12	28	true	
99	ARRIVE	20.05	5.2	25.25	13	1	23	true	
100	ARRIVE	20.07	26.52	46.59	1	12	28	true	
101	ARRIVE	20.17	25.03	45.2	11	6	24	true	
102	ARRIVE	20.24	31.71	51.95	1	2	30	true	
103	ARRIVE	20.42	17.6	38.02	2	8	26	true	
104	ARRIVE	20.68	2.98	23.66	11	12	28	true	
105	ARRIVE	20.78	6.66	27.44	6	11	27	true	
106	ARRIVE	20.85	4.65	25.5	1	2	24	true	
107	ARRIVE	20.9	2.74	23.64	11	8	30	true	
108	ARRIVE	20.94	25.26	46.2	5	11	24	true	
80	DEPART	21.0	0.0	21.0	8	5	20	true	
109	ARRIVE	21.12	7.92	29.04	1	13	24	true	
110	ARRIVE	21.16	8.12	29.28	12	8	22	true	
111	ARRIVE	21.17	27.61	48.78	7	5	30	true	
40	DEPART	21.27	0.0	21.27	2	6	23	true	
112	ARRIVE	21.27	0.71	21.98	7	13	30	true	
20	DEPART	21.28	0.0	21.28	13	6	28	true	
113	ARRIVE	21.31	4.68	25.99	11	7	26	true	
114	ARRIVE	21.47	49.88	71.35	6	12	24	true	
12	DEPART	21.66	0.0	21.66	11	13	27	true	
115	ARRIVE	21.76	3.71	25.47	6	2	29	true	
116	ARRIVE	21.79	21.6	43.39	7	8	25	true	
71	DEPART	21.93	0.0	21.93	11	1	24	true	
112	DEPART	21.98	0.0	21.98	7	13	30	true	
117	ARRIVE	22.1	89.33	111.43	11	13	20	true	
118	ARRIVE	22.16	38.19	60.35	8	6	26	true	
81	DEPART	22.44	0.0	22.44	8	13	27	true	
119	ARRIVE	22.75	5.6	28.35	5	1	24	true	
120	ARRIVE	23.03	3.39	26.42	1	6	25	true	
121	ARRIVE	23.21	7.37	30.58	7	11	23	true	
23	DEPART	23.41	0.0	23.41	2	11	22	true	
107	DEPART	23.64	0.0	23.64	11	8	30	true	
104	DEPART	23.66	0.0	23.66	11	12	28	true	
122	ARRIVE	23.72	42.11	65.83	11	1	20	true	
