eventId,eventType,arriveTime,holdTime,endTime,src,dst,consumeKey,isShortPath
0	ARRIVE	0.11	4.26	4.37	1	20	21	true	
1	ARRIVE	0.5	49.57	50.07	0	22	28	true	
2	ARRIVE	0.66	18.33	18.99	0	14	23	true	
3	ARRIVE	0.94	4.77	5.71	22	23	27	true	
4	ARRIVE	1.02	58.11	59.13	9	10	21	true	
5	ARRIVE	1.45	5.97	7.42	9	20	20	true	
6	ARRIVE	1.56	3.52	5.08	13	23	21	true	
7	ARRIVE	1.57	116.08	117.65	17	0	27	true	
8	ARRIVE	2.02	40.79	42.81	20	14	26	true	
9	ARRIVE	2.31	4.01	6.32	9	12	27	true	
10	ARRIVE	3.05	11.31	14.36	3	15	28	true	
11	ARRIVE	3.12	33.64	36.76	15	14	25	true	
12	ARRIVE	3.21	55.67	58.88	10	20	25	true	
13	ARRIVE	3.31	18.51	21.82	14	1	27	true	
14	ARRIVE	3.52	95.6	99.12	13	8	27	true	
15	ARRIVE	3.55	9.06	12.61	21	1	26	true	
16	ARRIVE	3.89	14.7	18.59	21	5	26	true	
17	ARRIVE	4.15	68.91	73.06	0	22	25	true	
18	ARRIVE	4.32	14.72	19.04	0	5	27	true	
0	DEPART	4.37	0.0	4.37	1	20	21	true	
19	ARRIVE	4.39	7.45	11.84	20	3	24	true	
20	ARRIVE	4.52	34.48	39.0	9	5	25	true	
21	ARRIVE	4.61	196.42	201.03	18	7	22	true	
22	ARRIVE	4.7	112.62	117.32	21	2	28	true	
23	ARRIVE	5.0	4.6	9.6	9	4	29	true	
6	DEPART	5.08	0.0	5.08	13	23	21	true	
24	ARRIVE	5.31	4.78	10.09	8	20	30	true	
25	ARRIVE	5.4	17.5	22.9	18	1	25	true	
26	ARRIVE	5.54	38.96	44.5	13	0	26	true	
27	ARRIVE	5.62	29.82	35.44	9	1	22	true	
28	ARRIVE	5.64	54.53	60.17	1	2	24	true	
3	DEPART	5.71	0.0	5.71	22	23	27	true	
29	ARRIVE	5.88	35.25	41.13	13	1	30	true	
30	ARRIVE	6.22	64.51	70.73	4	3	28	true	
31	ARRIVE	6.29	48.78	55.07	3	21	20	true	
9	DEPART	6.32	0.0	6.32	9	12	27	true	
32	ARRIVE	6.79	2.64	9.43	12	23	25	true	
33	ARRIVE	6.98	28.92	35.9	8	21	30	true	
34	ARRIVE	7.03	5.22	12.25	10	4	27	true	
35	ARRIVE	7.14	67.16	74.3	14	11	23	true	
36	ARRIVE	7.4	34.47	41.87	11	0	30	true	
5	DEPART	7.42	0.0	7.42	9	20	20	true	
37	ARRIVE	7.68	3.29	10.97	9	22	23	true	
38	ARRIVE	7.71	4.89	12.6	2	13	26	true	
39	ARRIVE	8.07	5.41	13.48	5	13	26	true	
40	ARRIVE	8.49	16.71	25.2	15	4	30	true	
41	ARRIVE	9.1	16.55	25.65	11	2	24	true	
42	ARRIVE	9.18	7.58	16.76	1	9	24	true	
43	ARRIVE	9.19	0.58	9.77	18	22	25	true	
44	ARRIVE	9.25	54.52	63.77	3	21	23	true	
45	ARRIVE	9.41	2.95	12.36	14	10	22	true	
32	DEPART	9.43	0.0	9.43	12	23	25	true	
46	ARRIVE	9.55	34.06	43.61	7	2	24	true	
23	DEPART	9.6	0.0	9.6	9	4	29	true	
43	DEPART	9.77	0.0	9.77	18	22	25	true	
47	ARRIVE	9.82	7.83	17.65	3	18	29	true	
48	ARRIVE	9.93	5.45	15.38	7	23	28	true	
49	ARRIVE	9.96	33.11	43.07	22	20	22	true	
24	DEPART	10.09	0.0	10.09	8	20	30	true	
50	ARRIVE	10.22	7.37	17.59	5	14	23	true	
51	ARRIVE	10.58	50.05	60.63	0	11	29	true	
37	DEPART	10.97	0.0	10.97	9	22	23	true	
19	DEPART	11.84	0.0	11.84	20	3	24	true	
34	DEPART	12.25	0.0	12.25	10	4	27	true	
45	DEPART	12.36	0.0	12.36	14	10	22	true	
38	DEPART	12.6	0.0	12.6	2	13	26	true	
15	DEPART	12.61	0.0	12.61	21	1	26	true	
52	ARRIVE	12.86	2.79	15.65	11	13	24	true	
53	ARRIVE	13.07	4.94	18.01	12	0	25	true	
54	ARRIVE	13.3	2.73	16.03	2	21	21	true	
55	ARRIVE	13.41	39.19	52.6	12	4	28	true	
39	DEPART	13.48	0.0	13.48	5	13	26	true	
56	ARRIVE	13.52	22.56	36.08	1	4	20	true	
