eventId,eventType,arriveTime,holdTime,endTime,src,dst,consumeKey,isShortPath
0	ARRIVE	0.08	4.26	4.34	1	20	21	true	
1	ARRIVE	0.35	49.57	49.92	0	22	28	true	
2	ARRIVE	0.46	18.33	18.79	0	14	23	true	
3	ARRIVE	0.65	4.77	5.42	22	23	27	true	
4	ARRIVE	0.7	58.11	58.81	9	10	21	true	
5	ARRIVE	1.0	5.97	6.97	9	20	20	true	
6	ARRIVE	1.08	3.52	4.6	13	23	21	true	
7	ARRIVE	1.09	116.08	117.17	17	0	27	true	
8	ARRIVE	1.41	40.79	42.2	20	14	26	true	
9	ARRIVE	1.62	4.01	5.63	9	12	27	true	
10	ARRIVE	2.13	11.31	13.44	3	15	28	true	
11	ARRIVE	2.18	33.64	35.82	15	14	25	true	
12	ARRIVE	2.25	55.67	57.92	10	20	25	true	
13	ARRIVE	2.32	18.51	20.83	14	1	27	true	
14	ARRIVE	2.47	95.6	98.07	13	8	27	true	
15	ARRIVE	2.49	9.06	11.55	21	1	26	true	
16	ARRIVE	2.73	14.7	17.43	21	5	26	true	
17	ARRIVE	2.91	68.91	71.82	0	22	25	true	
18	ARRIVE	3.03	14.72	17.75	0	5	27	true	
19	ARRIVE	3.08	7.45	10.53	20	3	24	true	
20	ARRIVE	3.17	34.48	37.65	9	5	25	true	
21	ARRIVE	3.23	196.42	199.65	18	7	22	true	
22	ARRIVE	3.29	112.62	115.91	21	2	28	true	
23	ARRIVE	3.5	4.6	8.1	9	4	29	true	
24	ARRIVE	3.71	4.78	8.49	8	20	30	true	
25	ARRIVE	3.77	17.5	21.27	18	1	25	true	
26	ARRIVE	3.86	38.96	42.82	13	0	26	true	
27	ARRIVE	3.92	29.82	33.74	9	1	22	true	
28	ARRIVE	3.93	54.53	58.46	1	2	24	true	
29	ARRIVE	4.1	35.25	39.35	13	1	30	true	
0	DEPART	4.34	0.0	4.34	1	20	21	true	
30	ARRIVE	4.34	64.51	68.85	4	3	28	true	
31	ARRIVE	4.39	48.78	53.17	3	21	20	true	
6	DEPART	4.6	0.0	4.6	13	23	21	true	
32	ARRIVE	4.74	2.64	7.38	12	23	25	true	
33	ARRIVE	4.87	28.92	33.79	8	21	30	true	
34	ARRIVE	4.91	5.22	10.13	10	4	27	true	
35	ARRIVE	4.99	67.16	72.15	14	11	23	true	
36	ARRIVE	5.17	34.47	39.64	11	0	30	true	
37	ARRIVE	5.36	3.29	8.65	9	22	23	true	
38	ARRIVE	5.38	4.89	10.27	2	13	26	true	
3	DEPART	5.42	0.0	5.42	22	23	27	true	
