eventId,eventType,arriveTime,holdTime,endTime,src,dst,consumeKey,isShortPath
0	ARRIVE	0.11	4.26	4.37	11	6	21	true	
1	ARRIVE	0.5	49.57	50.07	6	12	28	true	
2	ARRIVE	0.66	18.33	18.99	0	6	29	true	
3	ARRIVE	1.02	75.3	76.32	11	12	20	true	
4	ARRIVE	1.38	17.72	19.1	3	2	24	true	
5	ARRIVE	1.42	4.8	6.22	3	12	26	true	
6	ARRIVE	1.45	23.48	24.93	9	3	27	true	
7	ARRIVE	1.77	63.64	65.41	0	6	28	true	
8	ARRIVE	2.08	41.27	43.35	5	6	25	true	
9	ARRIVE	2.15	102.95	105.1	0	12	25	true	
10	ARRIVE	2.18	10.08	12.26	9	5	29	true	
11	ARRIVE	2.51	13.13	15.64	10	6	23	true	
12	ARRIVE	2.87	5.14	8.01	13	10	28	true	
13	ARRIVE	3.04	4.35	7.39	11	9	29	true	
14	ARRIVE	3.13	7.75	10.88	5	13	26	true	
15	ARRIVE	3.47	14.7	18.17	11	12	20	true	
16	ARRIVE	3.5	17.01	20.51	11	4	24	true	
17	ARRIVE	3.51	15.98	19.49	2	11	27	true	
18	ARRIVE	3.58	7.45	11.03	6	12	26	true	
19	ARRIVE	3.6	21.12	24.72	7	6	26	true	
20	ARRIVE	3.72	9.58	13.3	0	9	22	true	
21	ARRIVE	3.83	12.98	16.81	2	13	23	true	
22	ARRIVE	3.88	18.14	22.02	11	10	29	true	
23	ARRIVE	4.19	4.78	8.97	0	7	21	true	
24	ARRIVE	4.26	57.06	61.32	9	11	22	true	
0	DEPART	4.37	0.0	4.37	11	6	21	true	
25	ARRIVE	4.64	29.69	34.33	9	4	26	true	
26	ARRIVE	4.72	29.82	34.54	7	9	22	true	
27	ARRIVE	4.74	54.53	59.27	11	10	24	true	
28	ARRIVE	4.98	35.25	40.23	2	13	24	true	
29	ARRIVE	5.44	10.09	15.53	7	5	29	true	
30	ARRIVE	5.79	54.78	60.57	12	5	23	true	
31	ARRIVE	5.99	24.21	30.2	5	2	20	true	
32	ARRIVE	6.05	2.45	8.5	9	10	28	true	
33	ARRIVE	6.17	6.87	13.04	9	11	23	true	
5	DEPART	6.22	0.0	6.22	3	12	26	true	
34	ARRIVE	6.24	21.8	28.04	3	0	25	true	
35	ARRIVE	6.38	38.81	45.19	10	7	24	true	
36	ARRIVE	7.02	2.33	9.35	4	2	27	true	
37	ARRIVE	7.2	121.2	128.4	13	5	20	true	
38	ARRIVE	7.29	74.55	81.84	0	2	24	true	
13	DEPART	7.39	0.0	7.39	11	9	29	true	
39	ARRIVE	7.41	9.2	16.61	0	9	26	true	
40	ARRIVE	7.64	11.73	19.37	12	5	29	true	
41	ARRIVE	7.72	26.87	34.59	5	6	22	true	
42	ARRIVE	7.79	9.07	16.86	10	0	29	true	
43	ARRIVE	7.99	21.95	29.94	2	5	22	true	
12	DEPART	8.01	0.0	8.01	13	10	28	true	
44	ARRIVE	8.14	16.64	24.78	3	12	30	true	
45	ARRIVE	8.37	44.72	53.09	13	3	25	true	
32	DEPART	8.5	0.0	8.5	9	10	28	true	
46	ARRIVE	8.56	16.15	24.71	5	12	27	true	
47	ARRIVE	8.66	2.35	11.01	6	2	26	true	
48	ARRIVE	8.71	13.8	22.51	10	7	22	true	
49	ARRIVE	8.85	66.09	74.94	3	4	21	true	
50	ARRIVE	8.88	55.29	64.17	13	9	23	true	
23	DEPART	8.97	0.0	8.97	0	7	21	true	
36	DEPART	9.35	0.0	9.35	4	2	27	true	
51	ARRIVE	9.58	73.63	83.21	0	6	28	true	
52	ARRIVE	10.13	33.37	43.5	3	10	30	true	
53	ARRIVE	10.23	8.03	18.26	2	12	25	true	
54	ARRIVE	10.59	15.38	25.97	12	2	28	true	
55	ARRIVE	10.7	22.56	33.26	12	11	20	true	
56	ARRIVE	10.82	4.35	15.17	3	12	30	true	
14	DEPART	10.88	0.0	10.88	5	13	26	true	
47	DEPART	11.01	0.0	11.01	6	2	26	true	
18	DEPART	11.03	0.0	11.03	6	12	26	true	
57	ARRIVE	11.22	42.53	53.75	3	12	29	true	
58	ARRIVE	11.41	4.63	16.04	11	6	20	true	
59	ARRIVE	11.45	57.96	69.41	6	10	24	true	
60	ARRIVE	11.54	1.3	12.84	10	12	23	true	
61	ARRIVE	11.63	23.62	35.25	6	13	21	true	
62	ARRIVE	11.91	25.23	37.14	6	7	26	true	
63	ARRIVE	11.96	9.54	21.5	4	10	26	true	
64	ARRIVE	11.97	16.35	28.32	7	6	29	true	
65	ARRIVE	12.16	5.46	17.62	6	5	25	true	
10	DEPART	12.26	0.0	12.26	9	5	29	true	
66	ARRIVE	12.49	121.64	134.13	10	2	22	true	
67	ARRIVE	12.59	13.51	26.1	3	2	26	true	
68	ARRIVE	12.61	4.9	17.51	6	11	30	true	
69	ARRIVE	12.75	29.42	42.17	5	7	25	true	
60	DEPART	12.84	0.0	12.84	10	12	23	true	
70	ARRIVE	12.92	5.12	18.04	3	9	29	true	
33	DEPART	13.04	0.0	13.04	9	11	23	true	
71	ARRIVE	13.07	63.42	76.49	0	5	20	true	
20	DEPART	13.3	0.0	13.3	0	9	22	true	
72	ARRIVE	13.51	87.43	100.94	6	13	23	true	
73	ARRIVE	13.57	32.75	46.32	5	9	24	true	
74	ARRIVE	13.67	0.94	14.61	12	10	27	true	
75	ARRIVE	13.68	37.55	51.23	4	6	25	true	
76	ARRIVE	13.81	71.66	85.47	4	7	21	true	
77	ARRIVE	13.84	14.2	28.04	11	3	21	true	
78	ARRIVE	13.99	14.79	28.78	11	4	25	true	
79	ARRIVE	14.08	6.79	20.87	12	7	26	true	
80	ARRIVE	14.2	30.97	45.17	3	4	23	true	
81	ARRIVE	14.54	23.67	38.21	7	2	27	true	
74	DEPART	14.61	0.0	14.61	12	10	27	true	
82	ARRIVE	14.68	52.73	67.41	4	13	30	true	
83	ARRIVE	14.82	20.67	35.49	6	9	30	true	
56	DEPART	15.17	0.0	15.17	3	12	30	true	
84	ARRIVE	15.31	31.82	47.13	10	11	30	true	
29	DEPART	15.53	0.0	15.53	7	5	29	true	
11	DEPART	15.64	0.0	15.64	10	6	23	true	
85	ARRIVE	15.75	28.79	44.54	6	9	25	true	
58	DEPART	16.04	0.0	16.04	11	6	20	true	
86	ARRIVE	16.07	0.95	17.02	7	3	24	true	
