eventId,eventType,arriveTime,holdTime,endTime,src,dst,consumeKey,isShortPath
0	ARRIVE	0.16	4.26	4.42	11	6	21	true	
1	ARRIVE	0.7	49.57	50.27	6	12	28	true	
2	ARRIVE	0.92	18.33	19.25	6	11	22	true	
3	ARRIVE	1.67	12.4	14.07	11	13	29	true	
4	ARRIVE	1.85	30.02	31.87	8	1	22	true	
5	ARRIVE	2.05	17.91	19.96	10	3	20	true	
6	ARRIVE	2.58	4.2	6.78	3	7	25	true	
7	ARRIVE	2.78	41.95	44.73	6	12	26	true	
8	ARRIVE	3.19	4.01	7.2	3	8	27	true	
9	ARRIVE	4.22	11.31	15.53	7	5	28	true	
10	ARRIVE	4.32	33.64	37.96	5	11	24	true	
0	DEPART	4.42	0.0	4.42	11	6	21	true	
11	ARRIVE	5.74	6.44	12.18	8	10	30	true	
12	ARRIVE	5.91	13.6	19.51	13	10	28	true	
13	ARRIVE	6.15	4.35	10.5	11	6	27	true	
14	ARRIVE	6.2	9.06	15.26	1	13	26	true	
15	ARRIVE	6.68	14.7	21.38	11	12	20	true	
16	ARRIVE	6.72	17.01	23.73	11	4	24	true	
17	ARRIVE	6.73	15.98	22.71	1	2	20	true	
6	DEPART	6.78	0.0	6.78	3	7	25	true	
18	ARRIVE	7.2	7.05	14.25	13	6	29	true	
8	DEPART	7.2	0.0	7.2	3	8	27	true	
19	ARRIVE	7.35	3.37	10.72	5	7	22	true	
20	ARRIVE	7.85	12.39	20.24	8	12	29	true	
21	ARRIVE	7.86	16.36	24.22	13	6	28	true	
22	ARRIVE	8.28	4.6	12.88	1	10	29	true	
23	ARRIVE	8.71	4.78	13.49	8	7	21	true	
24	ARRIVE	8.81	57.06	65.87	11	12	24	true	
25	ARRIVE	9.0	38.96	47.96	1	4	26	true	
26	ARRIVE	9.12	29.82	38.94	7	10	24	true	
27	ARRIVE	9.84	23.17	33.01	10	8	21	true	
28	ARRIVE	10.24	26.58	36.82	1	2	21	true	
29	ARRIVE	10.37	48.73	59.1	7	1	21	true	
30	ARRIVE	10.4	38.13	48.53	1	12	28	true	
31	ARRIVE	10.43	25.25	35.68	5	2	20	true	
13	DEPART	10.5	0.0	10.5	11	6	27	true	
32	ARRIVE	10.52	2.45	12.97	10	2	20	true	
19	DEPART	10.72	0.0	10.72	5	7	22	true	
33	ARRIVE	11.16	16.01	27.17	1	11	23	true	
34	ARRIVE	11.25	21.8	33.05	3	8	28	true	
35	ARRIVE	11.59	30.67	42.26	5	13	30	true	
36	ARRIVE	11.76	89.21	100.97	2	4	20	true	
37	ARRIVE	11.81	12.85	24.66	13	1	28	true	
38	ARRIVE	11.82	13.2	25.02	1	2	24	true	
39	ARRIVE	11.99	9.2	21.19	1	2	24	true	
40	ARRIVE	12.11	7.58	19.69	12	5	29	true	
11	DEPART	12.18	0.0	12.18	8	10	30	true	
41	ARRIVE	12.22	26.87	39.09	5	6	22	true	
42	ARRIVE	12.31	9.07	21.38	10	7	24	true	
43	ARRIVE	12.62	54.6	67.22	5	2	22	true	
44	ARRIVE	12.86	19.21	32.07	12	1	22	true	
22	DEPART	12.88	0.0	12.88	1	10	29	true	
45	ARRIVE	12.89	61.69	74.58	3	2	25	true	
46	ARRIVE	12.92	2.8	15.72	1	12	27	true	
32	DEPART	12.97	0.0	12.97	10	2	20	true	
47	ARRIVE	13.06	2.35	15.41	6	2	26	true	
48	ARRIVE	13.13	13.8	26.93	10	7	22	true	
49	ARRIVE	13.32	66.09	79.41	3	4	21	true	
50	ARRIVE	13.36	55.29	68.65	13	1	28	true	
23	DEPART	13.49	0.0	13.49	8	7	21	true	
51	ARRIVE	13.55	5.05	18.6	6	11	21	true	
3	DEPART	14.07	0.0	14.07	11	13	29	true	
18	DEPART	14.25	0.0	14.25	13	6	29	true	
52	ARRIVE	14.31	29.68	43.99	10	3	24	true	
53	ARRIVE	14.37	15.62	29.99	12	4	29	true	
54	ARRIVE	14.48	27.09	41.57	6	13	28	true	
55	ARRIVE	14.69	15.43	30.12	7	1	27	true	
56	ARRIVE	14.77	16.28	31.05	6	12	23	true	
57	ARRIVE	15.0	48.89	63.89	11	6	20	true	
58	ARRIVE	15.05	57.96	73.01	6	10	24	true	
59	ARRIVE	15.18	1.3	16.48	10	12	23	true	
14	DEPART	15.26	0.0	15.26	1	13	26	true	
60	ARRIVE	15.31	23.62	38.93	6	13	21	true	
47	DEPART	15.41	0.0	15.41	6	2	26	true	
9	DEPART	15.53	0.0	15.53	7	5	28	true	
61	ARRIVE	15.7	25.23	40.93	6	7	26	true	
46	DEPART	15.72	0.0	15.72	1	12	27	true	
62	ARRIVE	15.77	9.54	25.31	4	10	26	true	
63	ARRIVE	15.79	16.35	32.14	7	6	29	true	
64	ARRIVE	16.06	5.46	21.52	6	5	25	true	
59	DEPART	16.48	0.0	16.48	10	12	23	true	
65	ARRIVE	16.53	121.64	138.17	10	2	22	true	
66	ARRIVE	16.67	13.51	30.18	3	2	26	true	
67	ARRIVE	16.7	4.9	21.6	6	11	30	true	
68	ARRIVE	16.89	29.42	46.31	5	7	25	true	
69	ARRIVE	17.12	5.12	22.24	3	11	20	true	
70	ARRIVE	17.13	8.75	25.88	5	4	27	true	
71	ARRIVE	17.29	1.21	18.5	6	13	23	true	
72	ARRIVE	17.38	32.75	50.13	5	12	25	true	
73	ARRIVE	17.84	18.15	35.99	10	11	25	true	
74	ARRIVE	17.91	28.24	46.15	6	5	24	true	
75	ARRIVE	17.97	10.89	28.86	7	10	28	true	
76	ARRIVE	18.11	38.62	56.73	13	2	26	true	
77	ARRIVE	18.18	48.57	66.75	4	6	28	true	
78	ARRIVE	18.25	5.1	23.35	7	1	24	true	
79	ARRIVE	18.28	15.06	33.34	4	8	21	true	
80	ARRIVE	18.38	23.88	42.26	2	5	27	true	
71	DEPART	18.5	0.0	18.5	6	13	23	true	
51	DEPART	18.6	0.0	18.6	6	11	21	true	
81	ARRIVE	18.73	46.04	64.77	13	1	22	true	
82	ARRIVE	18.95	84.83	103.78	1	3	21	true	
2	DEPART	19.25	0.0	19.25	6	11	22	true	
83	ARRIVE	19.37	23.82	43.19	11	3	29	true	
12	DEPART	19.51	0.0	19.51	13	10	28	true	
84	ARRIVE	19.65	11.29	30.94	7	8	20	true	
85	ARRIVE	19.66	135.93	155.59	3	2	26	true	
40	DEPART	19.69	0.0	19.69	12	5	29	true	
5	DEPART	19.96	0.0	19.96	10	3	20	true	
20	DEPART	20.24	0.0	20.24	8	12	29	true	
86	ARRIVE	20.35	57.69	78.04	11	8	20	true	
87	ARRIVE	20.42	4.0	24.42	8	5	20	true	
88	ARRIVE	20.46	5.4	25.86	8	3	27	true	
89	ARRIVE	20.7	29.54	50.24	8	4	25	true	
90	ARRIVE	20.76	16.7	37.46	3	5	22	true	
91	ARRIVE	20.83	70.85	91.68	13	8	27	true	
92	ARRIVE	21.18	37.08	58.26	8	11	20	true	
39	DEPART	21.19	0.0	21.19	1	2	24	true	
15	DEPART	21.38	0.0	21.38	11	12	20	true	
42	DEPART	21.38	0.0	21.38	10	7	24	true	
64	DEPART	21.52	0.0	21.52	6	5	25	true	
93	ARRIVE	21.56	13.26	34.82	8	12	20	true	
67	DEPART	21.6	0.0	21.6	6	11	30	true	
94	ARRIVE	21.85	35.23	57.08	1	2	25	true	
95	ARRIVE	21.88	46.07	67.95	3	10	20	true	
69	DEPART	22.24	0.0	22.24	3	11	20	true	
96	ARRIVE	22.34	56.95	79.29	4	8	24	true	
97	ARRIVE	22.46	28.34	50.8	12	3	29	true	
98	ARRIVE	22.61	6.3	28.91	3	12	25	true	
17	DEPART	22.71	0.0	22.71	1	2	20	true	
99	ARRIVE	22.76	30.96	53.72	6	1	25	true	
100	ARRIVE	22.96	27.61	50.57	5	6	26	true	
78	DEPART	23.35	0.0	23.35	7	1	24	true	
101	ARRIVE	23.4	19.65	43.05	8	5	22	true	
102	ARRIVE	23.63	26.07	49.7	5	6	22	true	
16	DEPART	23.73	0.0	23.73	11	4	24	true	
103	ARRIVE	24.02	9.0	33.02	8	12	24	true	
104	ARRIVE	24.05	27.67	51.72	11	12	29	true	
105	ARRIVE	24.13	25.82	49.95	4	6	20	true	
21	DEPART	24.22	0.0	24.22	13	6	28	true	
106	ARRIVE	24.35	43.8	68.15	6	11	30	true	
87	DEPART	24.42	0.0	24.42	8	5	20	true	
37	DEPART	24.66	0.0	24.66	13	1	28	true	
107	ARRIVE	24.66	35.43	60.09	6	13	20	true	
108	ARRIVE	24.68	36.93	61.61	11	8	23	true	
38	DEPART	25.02	0.0	25.02	1	2	24	true	
109	ARRIVE	25.08	44.16	69.24	10	12	28	true	
110	ARRIVE	25.2	25.03	50.23	11	6	24	true	
111	ARRIVE	25.29	31.71	57.0	3	1	20	true	
62	DEPART	25.31	0.0	25.31	4	10	26	true	
112	ARRIVE	25.61	13.29	38.9	11	3	27	true	
113	ARRIVE	25.79	59.73	85.52	13	12	20	true	
88	DEPART	25.86	0.0	25.86	8	3	27	true	
70	DEPART	25.88	0.0	25.88	5	4	27	true	
114	ARRIVE	26.08	13.89	39.97	12	11	23	true	
115	ARRIVE	26.15	10.03	36.18	11	3	25	true	
116	ARRIVE	26.2	7.76	33.96	2	4	27	true	
117	ARRIVE	26.36	15.3	41.66	8	12	29	true	
118	ARRIVE	26.4	8.81	35.21	5	4	20	true	
119	ARRIVE	26.64	7.65	34.29	11	6	26	true	
120	ARRIVE	26.68	60.82	87.5	13	3	25	true	
