eventId,eventType,arriveTime,holdTime,endTime,src,dst,consumeKey,isShortPath
0	ARRIVE	0.07	4.26	4.33	1	20	21	true	
1	ARRIVE	0.32	49.57	49.89	0	22	28	true	
2	ARRIVE	0.42	18.33	18.75	0	14	23	true	
3	ARRIVE	0.6	4.77	5.37	22	23	27	true	
4	ARRIVE	0.65	58.11	58.76	5	20	20	true	
5	ARRIVE	0.72	3.52	4.24	23	18	27	true	
6	ARRIVE	0.76	0.39	1.15	0	18	21	true	
7	ARRIVE	0.9	35.75	36.65	14	19	21	true	
8	ARRIVE	0.92	73.17	74.09	12	5	23	true	
9	ARRIVE	0.97	48.8	49.77	14	11	20	true	
10	ARRIVE	1.0	45.63	46.63	22	12	20	true	
11	ARRIVE	1.01	49.89	50.9	5	14	28	true	
12	ARRIVE	1.12	4.35	5.47	8	5	30	true	
6	DEPART	1.15	0.0	1.15	0	18	21	true	
13	ARRIVE	1.16	7.1	8.26	1	12	23	true	
14	ARRIVE	1.19	54.61	55.8	5	18	20	true	
15	ARRIVE	1.27	19.81	21.08	22	23	28	true	
16	ARRIVE	1.34	24.06	25.4	5	18	27	true	
17	ARRIVE	1.37	28.72	30.09	5	23	23	true	
18	ARRIVE	1.57	50.03	51.6	5	1	24	true	
19	ARRIVE	1.83	15.68	17.51	20	14	21	true	
20	ARRIVE	2.19	18.34	20.53	20	8	28	true	
21	ARRIVE	2.25	10.12	12.37	11	18	23	true	
22	ARRIVE	2.42	53.45	55.87	20	5	22	true	
23	ARRIVE	2.48	21.37	23.85	18	1	22	true	
24	ARRIVE	2.49	54.53	57.02	1	14	21	true	
25	ARRIVE	2.67	26.58	29.25	1	20	24	true	
26	ARRIVE	2.89	64.9	67.79	19	11	29	true	
27	ARRIVE	3.11	54.78	57.89	11	8	28	true	
28	ARRIVE	3.12	25.25	28.37	23	12	20	true	
29	ARRIVE	3.16	2.45	5.61	5	14	28	true	
30	ARRIVE	3.23	6.87	10.1	11	19	24	true	
31	ARRIVE	3.3	68.19	71.49	19	5	25	true	
32	ARRIVE	3.44	64.48	67.92	23	22	23	true	
33	ARRIVE	3.46	4.89	8.35	19	1	20	true	
34	ARRIVE	3.52	74.55	78.07	8	22	24	true	
35	ARRIVE	3.6	9.2	12.8	14	1	27	true	
36	ARRIVE	3.74	33.33	37.07	11	8	24	true	
37	ARRIVE	3.75	11.02	14.77	11	18	20	true	
5	DEPART	4.24	0.0	4.24	23	18	27	true	
38	ARRIVE	4.28	9.62	13.9	14	19	22	true	
0	DEPART	4.33	0.0	4.33	1	20	21	true	
39	ARRIVE	4.38	16.64	21.02	19	18	29	true	
40	ARRIVE	4.45	5.45	9.9	23	8	20	true	
41	ARRIVE	4.55	9.69	14.24	20	12	24	true	
42	ARRIVE	4.58	18.99	23.57	14	19	23	true	
43	ARRIVE	4.65	3.82	8.47	11	1	21	true	
44	ARRIVE	4.98	29.99	34.97	1	19	26	true	
45	ARRIVE	5.13	0.46	5.59	11	22	30	true	
46	ARRIVE	5.14	2.61	7.75	18	8	23	true	
47	ARRIVE	5.32	52.93	58.25	1	11	20	true	
3	DEPART	5.37	0.0	5.37	22	23	27	true	
48	ARRIVE	5.39	4.35	9.74	0	18	29	true	
12	DEPART	5.47	0.0	5.47	8	5	30	true	
49	ARRIVE	5.58	0.02	5.6	14	19	21	true	
45	DEPART	5.59	0.0	5.59	11	22	30	true	
49	DEPART	5.6	0.0	5.6	14	19	21	true	
29	DEPART	5.61	0.0	5.61	5	14	28	true	
50	ARRIVE	5.68	17.31	22.99	1	14	20	true	
51	ARRIVE	5.73	26.75	32.48	0	12	27	true	
52	ARRIVE	5.77	27.79	33.56	22	19	23	true	
53	ARRIVE	5.83	41.41	47.24	20	5	26	true	
54	ARRIVE	5.86	9.54	15.4	18	12	26	true	
55	ARRIVE	6.03	4.44	10.47	20	14	23	true	
56	ARRIVE	6.04	24.22	30.26	11	0	21	true	
57	ARRIVE	6.09	17.29	23.38	11	14	26	true	
58	ARRIVE	6.11	4.9	11.01	23	22	24	true	
59	ARRIVE	6.14	2.79	8.93	22	0	27	true	
60	ARRIVE	6.25	20.44	26.69	5	18	26	true	
61	ARRIVE	6.26	16.32	22.58	8	18	29	true	
62	ARRIVE	6.44	6.9	13.34	0	11	24	true	
63	ARRIVE	6.47	10.89	17.36	19	14	28	true	
64	ARRIVE	6.53	38.62	45.15	1	22	26	true	
65	ARRIVE	6.56	48.57	55.13	5	20	28	true	
66	ARRIVE	6.59	5.1	11.69	5	8	27	true	
67	ARRIVE	6.73	38.82	45.55	14	5	24	true	
68	ARRIVE	6.84	19.69	26.53	11	0	30	true	
69	ARRIVE	7.08	39.23	46.31	20	22	29	true	
70	ARRIVE	7.38	58.48	65.86	0	1	24	true	
71	ARRIVE	7.49	5.99	13.48	14	12	20	true	
72	ARRIVE	7.61	44.7	52.31	14	23	29	true	
73	ARRIVE	7.7	8.78	16.48	22	20	27	true	
46	DEPART	7.75	0.0	7.75	18	8	23	true	
74	ARRIVE	7.84	10.67	18.51	19	18	24	true	
75	ARRIVE	8.21	1.02	9.23	1	20	25	true	
13	DEPART	8.26	0.0	8.26	1	12	23	true	
76	ARRIVE	8.3	33.3	41.6	14	22	22	true	
33	DEPART	8.35	0.0	8.35	19	1	20	true	
77	ARRIVE	8.35	0.14	8.49	12	20	23	true	
43	DEPART	8.47	0.0	8.47	11	1	21	true	
78	ARRIVE	8.48	26.98	35.46	20	11	29	true	
77	DEPART	8.49	0.0	8.49	12	20	23	true	
