20,14
20,15,14
20,18,14
20,21,15,14
20,18,10,14
20,15,11,10,14
20,21,22,15,14
20,21,12,15,14
20,21,17,15,14
20,15,11,8,10,14
20,15,11,10,18,14
20,18,10,11,15,14
20,21,22,12,15,14
20,21,17,12,15,14
20,21,12,17,15,14
20,21,22,17,15,14
20,21,12,22,15,14
20,21,17,22,15,14
20,21,12,11,15,14
20,21,15,11,10,14
20,21,12,11,10,14
20,15,12,11,10,14
20,15,11,8,5,10,14
20,15,12,11,10,18,14
20,21,12,11,10,18,14
20,21,15,11,10,18,14
20,15,11,8,10,18,14
20,21,17,12,11,15,14
20,21,22,12,11,15,14
20,21,17,22,12,15,14
20,21,22,17,12,15,14
20,21,17,13,12,15,14
20,18,10,11,12,15,14
20,21,22,23,17,15,14
20,21,12,22,17,15,14
20,21,12,13,17,15,14
20,21,22,12,17,15,14
20,21,17,23,22,15,14
20,21,12,17,22,15,14
20,21,17,12,22,15,14
20,18,10,8,11,15,14
20,15,12,11,8,10,14
20,21,12,11,8,10,14
20,21,15,11,8,10,14
20,21,12,9,8,10,14
20,15,12,9,8,10,14
20,21,22,15,11,10,14
20,21,12,15,11,10,14
20,21,17,15,11,10,14
20,15,17,12,11,10,14
20,21,17,12,11,10,14
20,15,21,12,11,10,14
20,15,22,12,11,10,14
20,21,22,12,11,10,14
20,21,15,12,11,10,14
20,15,11,8,2,5,10,14
20,21,15,12,11,10,18,14
20,21,22,12,11,10,18,14
20,15,22,12,11,10,18,14
20,15,21,12,11,10,18,14
20,21,17,12,11,10,18,14
20,15,17,12,11,10,18,14
20,21,17,15,11,10,18,14
20,21,12,15,11,10,18,14
20,21,22,15,11,10,18,14
20,15,12,9,8,10,18,14
20,21,12,9,8,10,18,14
20,21,15,11,8,10,18,14
20,21,12,11,8,10,18,14
20,15,12,11,8,10,18,14
20,15,11,8,5,10,18,14
20,21,17,13,12,11,15,14
20,21,22,17,12,11,15,14
20,21,17,22,12,11,15,14
20,21,12,9,8,11,15,14
20,18,10,8,9,12,15,14
20,21,17,23,22,12,15,14
20,21,22,23,17,12,15,14
20,21,22,17,13,12,15,14
20,18,10,8,11,12,15,14
20,21,17,13,9,12,15,14
20,21,12,22,23,17,15,14
20,21,22,12,13,17,15,14
20,21,12,9,13,17,15,14
20,18,10,11,12,17,15,14
20,18,10,11,12,21,15,14
20,21,12,17,23,22,15,14
20,21,12,13,17,22,15,14
20,18,10,11,12,22,15,14
20,21,17,13,12,22,15,14
20,18,10,5,8,11,15,14
20,15,12,9,8,5,10,14
20,21,12,9,8,5,10,14
20,21,15,11,8,5,10,14
20,21,12,11,8,5,10,14
20,15,12,11,8,5,10,14
20,15,11,8,7,5,10,14
20,15,12,9,7,5,10,14
20,21,12,9,7,5,10,14
20,15,11,8,3,5,10,14
20,21,15,12,11,8,10,14
20,21,22,12,11,8,10,14
20,15,22,12,11,8,10,14
20,15,21,12,11,8,10,14
20,21,17,12,11,8,10,14
20,15,17,12,11,8,10,14
20,21,17,15,11,8,10,14
20,21,12,15,11,8,10,14
20,21,22,15,11,8,10,14
20,21,15,12,9,8,10,14
20,15,11,12,9,8,10,14
20,21,22,12,9,8,10,14
20,15,22,12,9,8,10,14
20,15,21,12,9,8,10,14
20,21,17,12,9,8,10,14
20,15,17,12,9,8,10,14
20,15,17,13,9,8,10,14
20,21,12,13,9,8,10,14
20,15,12,13,9,8,10,14
20,21,17,13,9,8,10,14
20,15,12,9,7,8,10,14
20,21,12,9,7,8,10,14
20,21,22,12,15,11,10,14
20,21,17,12,15,11,10,14
20,21,12,17,15,11,10,14
20,21,22,17,15,11,10,14
20,21,12,22,15,11,10,14
20,21,17,22,15,11,10,14
20,15,17,13,12,11,10,14
20,21,17,13,12,11,10,14
20,21,17,15,12,11,10,14
20,21,22,15,12,11,10,14
20,21,15,17,12,11,10,14
20,21,22,17,12,11,10,14
20,15,22,17,12,11,10,14
20,15,21,17,12,11,10,14
20,15,17,21,12,11,10,14
20,15,22,21,12,11,10,14
20,21,15,22,12,11,10,14
20,15,21,22,12,11,10,14
20,21,17,22,12,11,10,14
20,15,17,22,12,11,10,14
20,15,12,9,8,11,10,14
20,21,12,9,8,11,10,14
