20,15
20,21,15
20,14,15
20,21,17,15
20,18,14,15
20,21,12,15
20,21,22,15
20,21,22,17,15
20,18,10,14,15
20,21,22,12,15
20,21,17,12,15
20,14,10,11,15
20,21,12,11,15
20,18,10,11,15
20,21,12,22,15
20,21,17,22,15
20,21,12,17,15
20,18,10,8,11,15
20,21,17,23,22,15
20,21,17,12,22,15
20,21,12,17,22,15
20,21,22,23,17,15
20,21,22,12,17,15
20,21,12,13,17,15
20,21,12,22,17,15
20,21,17,22,12,15
20,18,10,11,12,15
20,14,10,11,12,15
20,21,17,13,12,15
20,21,22,17,12,15
20,14,10,8,11,15
20,14,18,10,11,15
20,18,14,10,11,15
20,21,17,12,11,15
20,21,22,12,11,15
20,18,10,5,8,11,15
20,14,10,11,12,22,15
20,18,10,11,12,22,15
20,21,12,13,17,22,15
20,21,12,17,23,22,15
20,21,17,13,12,22,15
20,18,10,11,12,21,15
20,14,10,11,12,21,15
20,18,10,11,12,17,15
20,21,22,12,13,17,15
20,21,12,9,13,17,15
20,21,12,22,23,17,15
20,14,10,11,12,17,15
20,21,12,11,10,14,15
20,21,17,13,9,12,15
20,14,10,8,9,12,15
20,18,10,8,11,12,15
20,18,14,10,11,12,15
20,14,18,10,11,12,15
20,14,10,8,11,12,15
20,21,22,17,13,12,15
20,21,22,23,17,12,15
20,21,17,23,22,12,15
20,18,10,8,9,12,15
20,18,14,10,8,11,15
20,14,18,10,8,11,15
20,21,12,9,8,11,15
20,14,10,5,8,11,15
20,21,22,17,12,11,15
20,21,17,13,12,11,15
20,21,17,22,12,11,15
20,18,10,5,2,8,11,15
20,14,10,8,11,12,22,15
20,14,18,10,11,12,22,15
20,18,14,10,11,12,22,15
20,18,10,8,11,12,22,15
20,14,10,8,9,12,22,15
20,21,17,13,9,12,22,15
20,14,10,11,12,17,22,15
20,21,12,9,13,17,22,15
20,18,10,11,12,17,22,15
20,14,10,11,12,21,22,15
20,18,10,11,12,21,22,15
20,21,12,13,17,23,22,15
20,18,10,8,9,12,22,15
20,14,10,8,11,12,21,15
20,14,18,10,11,12,21,15
20,18,14,10,11,12,21,15
20,18,10,8,11,12,21,15
20,14,10,8,9,12,21,15
20,14,10,11,12,17,21,15
20,18,10,11,12,17,21,15
20,18,10,11,12,22,21,15
20,14,10,11,12,22,21,15
20,18,10,8,9,12,21,15
20,14,10,8,11,12,17,15
20,14,18,10,11,12,17,15
20,18,14,10,11,12,17,15
20,18,10,8,11,12,17,15
20,14,10,8,9,12,17,15
20,18,10,8,9,13,17,15
20,18,10,11,12,13,17,15
20,14,10,11,12,13,17,15
20,14,10,8,9,13,17,15
20,21,22,12,9,13,17,15
20,14,10,11,12,21,17,15
20,18,10,11,12,21,17,15
20,18,10,11,12,22,17,15
20,14,10,11,12,22,17,15
20,18,10,8,9,12,17,15
20,21,17,12,11,10,14,15
20,21,22,12,11,10,14,15
20,21,12,9,8,10,14,15
20,21,12,11,10,18,14,15
20,21,12,11,8,10,14,15
20,21,22,17,13,9,12,15
20,14,10,5,8,9,12,15
20,14,18,10,8,9,12,15
20,18,14,10,8,9,12,15
20,18,10,11,8,9,12,15
20,14,10,11,8,9,12,15
20,18,10,5,8,9,12,15
20,14,10,5,7,9,12,15
20,18,10,8,7,9,12,15
20,14,10,8,7,9,12,15
20,18,10,5,8,11,12,15
20,14,10,5,8,11,12,15
20,14,18,10,8,11,12,15
20,18,14,10,8,11,12,15
20,18,10,8,9,13,12,15
20,21,22,23,17,13,12,15
20,14,10,8,9,13,12,15
20,18,10,5,7,9,12,15
20,21,17,12,9,8,11,15
20,21,22,12,9,8,11,15
20,21,17,13,9,8,11,15
20,21,12,13,9,8,11,15
20,14,10,5,7,8,11,15
20,21,12,9,7,8,11,15
20,18,10,5,7,8,11,15
20,14,18,10,5,8,11,15
20,18,14,10,5,8,11,15
20,14,10,5,3,8,11,15
20,18,10,5,3,8,11,15
20,14,10,5,2,8,11,15
20,21,12,9,8,10,11,15
20,18,10,8,9,12,11,15
20,21,17,23,22,12,11,15
20,21,22,23,17,12,11,15
20,21,22,17,13,12,11,15
20,14,10,8,9,12,11,15
20,21,17,13,9,12,11,15
