12,17
12,15,17
12,13,17
12,22,17
12,21,17
12,9,13,17
12,22,23,17
12,21,22,17
12,15,22,17
12,22,21,17
12,15,21,17
12,22,15,17
12,11,15,17
12,21,15,17
12,21,20,15,17
12,21,22,23,17
12,15,22,23,17
12,11,15,22,17
12,15,21,22,17
12,21,15,22,17
12,22,15,21,17
12,15,20,21,17
12,15,22,21,17
12,11,15,21,17
12,22,21,15,17
12,21,22,15,17
12,11,8,9,13,17
12,15,21,22,23,17
12,11,15,22,23,17
12,21,15,22,23,17
12,11,15,21,22,17
12,15,20,21,22,17
12,21,20,15,22,17
12,22,15,20,21,17
12,11,15,20,21,17
12,11,15,22,21,17
12,15,14,20,21,17
12,11,10,14,15,17
12,21,20,14,15,17
12,22,21,20,15,17
12,9,8,11,15,17
12,11,8,7,9,13,17
12,15,20,21,22,23,17
12,11,15,21,22,23,17
12,21,20,15,22,23,17
12,21,20,14,15,22,17
12,11,10,14,15,22,17
12,15,14,20,21,22,17
12,11,15,20,21,22,17
12,9,8,11,15,22,17
12,11,10,14,15,21,17
12,11,10,14,20,21,17
12,15,14,18,20,21,17
12,11,10,18,20,21,17
12,11,15,14,20,21,17
12,22,15,14,20,21,17
12,9,8,11,15,21,17
12,9,8,10,11,15,17
12,13,9,8,11,15,17
12,9,8,10,14,15,17
12,22,21,20,14,15,17
12,21,20,18,14,15,17
12,11,10,18,14,15,17
12,11,8,10,14,15,17
12,11,10,14,20,15,17
12,11,10,18,20,15,17
12,9,7,8,11,15,17
12,11,10,8,9,13,17
12,15,11,8,9,13,17
12,11,8,2,7,9,13,17
12,11,15,20,21,22,23,17
12,15,14,20,21,22,23,17
12,11,10,14,15,22,23,17
12,21,20,14,15,22,23,17
12,9,8,11,15,22,23,17
12,11,10,18,20,15,22,17
12,11,10,14,20,15,22,17
12,11,8,10,14,15,22,17
12,11,10,18,14,15,22,17
12,21,20,18,14,15,22,17
12,9,8,10,14,15,22,17
12,13,9,8,11,15,22,17
12,9,8,10,11,15,22,17
12,9,8,11,15,21,22,17
12,11,15,14,20,21,22,17
12,11,10,18,20,21,22,17
12,15,14,18,20,21,22,17
12,11,10,14,20,21,22,17
12,11,10,14,15,21,22,17
12,9,7,8,11,15,22,17
12,11,10,18,20,15,21,17
12,11,10,14,20,15,21,17
12,11,8,10,14,15,21,17
12,11,10,18,14,15,21,17
12,9,8,10,14,15,21,17
12,13,9,8,11,15,21,17
12,9,8,10,11,15,21,17
12,9,8,10,14,20,21,17
12,15,14,10,18,20,21,17
12,15,11,10,18,20,21,17
12,11,8,10,18,20,21,17
12,11,10,14,18,20,21,17
12,22,15,14,18,20,21,17
12,11,15,14,18,20,21,17
12,9,8,10,18,20,21,17
12,11,10,14,15,20,21,17
12,9,8,11,15,20,21,17
12,15,11,10,14,20,21,17
12,11,8,10,14,20,21,17
12,11,10,18,14,20,21,17
12,9,8,11,15,22,21,17
12,11,10,14,15,22,21,17
12,9,7,8,11,15,21,17
12,9,8,5,10,11,15,17
12,9,7,8,10,11,15,17
12,13,9,8,10,11,15,17
12,21,20,14,10,11,15,17
12,21,20,18,10,11,15,17
12,9,7,5,10,11,15,17
12,9,7,3,8,11,15,17
12,9,7,5,8,11,15,17
12,13,9,7,8,11,15,17
12,9,7,5,10,14,15,17
12,11,10,18,20,14,15,17
12,11,8,10,18,14,15,17
12,22,21,20,18,14,15,17
12,9,8,10,18,14,15,17
12,11,8,5,10,14,15,17
12,9,8,5,10,14,15,17
12,9,7,8,10,14,15,17
12,13,9,8,10,14,15,17
12,9,8,11,10,14,15,17
12,21,20,18,10,14,15,17
12,9,8,10,14,20,15,17
12,11,8,10,18,20,15,17
12,11,10,14,18,20,15,17
12,9,8,10,18,20,15,17
12,11,8,10,14,20,15,17
12,11,10,18,14,20,15,17
12,11,10,18,20,21,15,17
12,11,10,14,20,21,15,17
12,9,7,2,8,11,15,17
12,11,10,5,8,9,13,17
12,15,14,10,8,9,13,17
12,15,11,10,8,9,13,17
12,22,15,11,8,9,13,17
12,21,15,11,8,9,13,17
12,11,8,3,7,9,13,17
12,11,10,5,7,9,13,17
12,11,8,5,7,9,13,17
12,15,11,8,7,9,13,17
12,11,10,8,7,9,13,17
