eventId,eventType,arriveTime,holdTime,endTime,src,dst,consumeKey,isShortPath
0	ARRIVE	0.08	4.26	4.34	1	20	21	true	
1	ARRIVE	0.35	49.57	49.92	0	22	28	true	
2	ARRIVE	0.46	18.33	18.79	0	14	23	true	
3	ARRIVE	0.65	4.77	5.42	22	23	27	true	
4	ARRIVE	0.7	58.11	58.81	9	10	21	true	
5	ARRIVE	1.0	5.97	6.97	9	20	20	true	
6	ARRIVE	1.08	3.52	4.6	13	23	21	true	
7	ARRIVE	1.09	116.08	117.17	0	18	21	true	
8	ARRIVE	1.24	35.75	36.99	14	4	23	true	
9	ARRIVE	1.28	12.59	13.87	12	5	23	true	
10	ARRIVE	1.34	48.8	50.14	13	9	29	true	
11	ARRIVE	1.51	7.09	8.6	14	7	26	true	
12	ARRIVE	1.7	2.9	4.6	3	13	26	true	
13	ARRIVE	1.79	27.98	29.77	1	3	21	true	
14	ARRIVE	1.84	4.52	6.36	16	1	26	true	
15	ARRIVE	2.08	14.7	16.78	16	5	26	true	
16	ARRIVE	2.26	68.91	71.17	0	22	25	true	
17	ARRIVE	2.38	14.72	17.1	0	5	27	true	
18	ARRIVE	2.43	7.45	9.88	20	3	24	true	
19	ARRIVE	2.52	34.48	37.0	9	5	25	true	
20	ARRIVE	2.58	196.42	199.0	18	7	22	true	
21	ARRIVE	2.64	112.62	115.26	2	20	24	true	
22	ARRIVE	2.67	43.15	45.82	13	7	25	true	
23	ARRIVE	2.91	4.98	7.89	20	7	23	true	
24	ARRIVE	3.0	29.82	32.82	20	16	28	true	
25	ARRIVE	3.15	38.32	41.47	0	5	28	true	
26	ARRIVE	3.19	47.49	50.68	1	20	24	true	
27	ARRIVE	3.55	23.17	26.72	2	14	21	true	
28	ARRIVE	3.75	26.58	30.33	1	16	21	true	
29	ARRIVE	3.81	48.73	52.54	4	3	28	true	
30	ARRIVE	3.86	48.78	52.64	3	8	28	true	
31	ARRIVE	3.87	25.25	29.12	16	15	26	true	
32	ARRIVE	4.01	8.77	12.78	5	14	28	true	
33	ARRIVE	4.09	6.87	10.96	9	14	20	true	
34	ARRIVE	4.2	41.36	45.56	5	22	25	true	
35	ARRIVE	4.3	38.81	43.11	4	23	24	true	
0	DEPART	4.34	0.0	4.34	1	20	21	true	
12	DEPART	4.6	0.0	4.6	3	13	26	true	
6	DEPART	4.6	0.0	4.6	13	23	21	true	
36	ARRIVE	4.75	2.33	7.08	12	18	27	true	
37	ARRIVE	4.88	121.2	126.08	9	1	20	true	
38	ARRIVE	4.94	74.55	79.49	8	9	26	true	
